STATION,NAME,DATE,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-07-30,,0.05,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-07-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-02,,0.03,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-05,,0.82,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-14,,0.55,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-15,,0.01,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-16,,0.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-17,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-19,,0.21,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-20,,0.06,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-22,,1.37,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-23,,0.24,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-24,,0.19,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-29,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-08-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-03,,0.42,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-05,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-11,,0.04,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-18,,0.42,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-19,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-20,,0.49,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-22,,0.61,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-29,,0.15,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-09-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-02,,0.22,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-03,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-04,,0.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-05,,0.86,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-13,,0.13,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-18,,0.10,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-19,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-24,,0.06,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-25,,0.27,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-26,,0.06,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-27,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-28,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-29,,0.04,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-30,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-10-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-05,,0.11,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-06,,0.10,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-07,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-10,,0.16,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-12,,0.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-15,,0.29,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-17,,0.04,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-19,,0.11,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-22,,0.24,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-25,,0.10,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-26,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-27,,0.22,,2.8,3.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-28,,0.00,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-29,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-11-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-03,,0.15,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-04,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-05,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-06,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-07,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-08,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-09,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-10,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-14,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-19,,1.05,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-20,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-25,,0.20,,2.5,3.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-26,,0.00,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-27,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-28,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-29,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-30,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2002-12-31,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-01,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-04,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-05,,0.10,,1.1,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-06,,0.08,,0.8,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-07,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-08,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-09,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-10,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-11,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-12,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-13,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-14,,0.04,,0.8,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-15,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-16,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-17,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-18,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-19,,0.05,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-20,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-21,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-22,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-23,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-24,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-25,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-26,,0.05,,0.6,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-27,,0.00,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-28,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-29,,0.10,,1.2,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-30,,0.00,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-01-31,,0.05,,0.3,2.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-02-01,,0.05,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-02-02,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-02-03,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-02-04,,0.03,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-02-05,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2003-02-06,,0.00,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
